institution,year,avg_sal,new_sal,ser_year,rate,ministry,gongtype
한국지역난방공사,2018,76734.0,35951.0,140.0,4.0,산업통상자원부,공기업(시장형)
한국지역난방공사,2019,75204.0,36004.0,143.0,4.0,산업통상자원부,공기업(시장형)
한국지역난방공사,2020,78614.0,37273.0,149.0,4.0,산업통상자원부,공기업(시장형)
한국지역난방공사,2021,76410.0,37277.0,161.0,4.0,산업통상자원부,공기업(시장형)
한국지질자원연구원,2016,90067.0,43992.0,174.0,4.0,과학기술정보통신부,기타공공기관
한국지질자원연구원,2017,94091.0,46027.0,179.0,4.0,과학기술정보통신부,기타공공기관
한국지질자원연구원,2018,95305.0,45016.0,179.0,4.0,과학기술정보통신부,기타공공기관
한국지질자원연구원,2019,97939.0,48903.0,178.0,4.0,과학기술정보통신부,기타공공기관
한국지질자원연구원,2020,99724.0,47464.0,180.0,4.0,과학기술정보통신부,기타공공기관
한국지질자원연구원,2021,99807.0,47464.0,174.0,4.0,과학기술정보통신부,기타공공기관
한국직업능력연구원,2016,88171.0,39522.0,144.0,,국무조정실,기타공공기관
한국직업능력연구원,2017,77889.0,37443.0,145.0,,국무조정실,기타공공기관
한국직업능력연구원,2018,80076.0,37431.0,152.0,,국무조정실,기타공공기관
한국직업능력연구원,2019,84878.0,37117.0,158.0,,국무조정실,기타공공기관
한국직업능력연구원,2020,83177.0,37124.0,158.0,,국무조정실,기타공공기관
한국직업능력연구원,2021,83634.0,36454.0,167.0,,국무조정실,기타공공기관
한국천문연구원,2016,78611.0,39468.0,162.0,4.0,과학기술정보통신부,기타공공기관
한국천문연구원,2017,80268.0,40332.0,165.0,4.0,과학기술정보통신부,기타공공기관
한국천문연구원,2018,81542.0,40764.0,154.0,4.0,과학기술정보통신부,기타공공기관
한국천문연구원,2019,81983.0,41964.0,153.0,4.0,과학기술정보통신부,기타공공기관
한국천문연구원,2020,83741.0,43212.0,152.0,4.0,과학기술정보통신부,기타공공기관
한국천문연구원,2021,84985.0,43212.0,151.0,4.0,과학기술정보통신부,기타공공기관
한국철도공사,2016,67781.0,30129.0,235.0,3.4,국토교통부,공기업(준시장형)
한국철도공사,2017,67427.0,31133.0,237.0,3.4,국토교통부,공기업(준시장형)
한국철도공사,2018,69973.0,32259.0,229.0,3.4,국토교통부,공기업(준시장형)
한국철도공사,2019,69780.0,32700.0,210.0,3.4,국토교통부,공기업(준시장형)
한국철도공사,2020,66606.0,33062.0,209.0,3.4,국토교통부,공기업(준시장형)
한국철도공사,2021,67202.0,33328.0,209.0,3.4,국토교통부,공기업(준시장형)
한국철도기술연구원,2016,90239.0,35969.0,163.0,3.9,과학기술정보통신부,기타공공기관
한국철도기술연구원,2017,93246.0,38876.0,167.0,3.9,과학기술정보통신부,기타공공기관
한국철도기술연구원,2018,97801.0,39692.0,174.0,3.9,과학기술정보통신부,기타공공기관
한국철도기술연구원,2019,96175.0,41040.0,166.0,3.9,과학기술정보통신부,기타공공기관
한국철도기술연구원,2020,97853.0,42555.0,167.0,3.9,과학기술정보통신부,기타공공기관
한국철도기술연구원,2021,97853.0,42555.0,167.0,3.9,과학기술정보통신부,기타공공기관
국가철도공단,2016,70618.0,33286.0,227.0,3.7,국토교통부,준정부기관(위탁집행형)
국가철도공단,2017,71148.0,34298.0,218.0,3.7,국토교통부,준정부기관(위탁집행형)
국가철도공단,2018,72813.0,35605.0,213.0,3.7,국토교통부,준정부기관(위탁집행형)
국가철도공단,2019,71514.0,36473.0,191.0,3.7,국토교통부,준정부기관(위탁집행형)
국가철도공단,2020,72471.0,37580.0,180.0,3.7,국토교통부,준정부기관(위탁집행형)
국가철도공단,2021,73124.0,37882.0,180.0,3.7,국토교통부,준정부기관(위탁집행형)
코레일유통(주),2016,49337.0,31859.0,157.0,3.2,국토교통부,기타공공기관
코레일유통(주),2017,50290.0,30430.0,169.0,3.2,국토교통부,기타공공기관
코레일유통(주),2018,50393.0,31101.0,171.0,3.2,국토교통부,기타공공기관
코레일유통(주),2019,50163.0,30039.0,166.0,3.2,국토교통부,기타공공기관
코레일유통(주),2020,47425.0,31226.0,166.0,3.2,국토교통부,기타공공기관
코레일유통(주),2021,47928.0,30425.0,166.0,3.2,국토교통부,기타공공기관
한국청소년정책연구원,2016,53806.0,34165.0,123.0,3.7,국무조정실,기타공공기관
한국청소년정책연구원,2017,54037.0,33898.0,131.0,3.7,국무조정실,기타공공기관
한국청소년정책연구원,2018,55020.0,34379.0,140.0,3.7,국무조정실,기타공공기관
한국청소년정책연구원,2019,60985.0,36747.0,145.0,3.7,국무조정실,기타공공기관
한국청소년정책연구원,2020,62513.0,38925.0,158.0,3.7,국무조정실,기타공공기관
한국청소년정책연구원,2021,62459.0,38205.0,155.0,3.7,국무조정실,기타공공기관
한국청소년상담복지개발원,2016,45869.0,29826.0,84.14,3.2,여성가족부,준정부기관(위탁집행형)
한국청소년상담복지개발원,2017,48086.0,30270.0,94.18,3.2,여성가족부,준정부기관(위탁집행형)
한국청소년상담복지개발원,2018,48263.0,32650.0,92.86,3.2,여성가족부,준정부기관(위탁집행형)
한국청소년상담복지개발원,2019,49529.0,33356.0,93.85,3.2,여성가족부,준정부기관(위탁집행형)
한국청소년상담복지개발원,2020,48835.0,32924.0,99.52,3.2,여성가족부,준정부기관(위탁집행형)
한국청소년상담복지개발원,2021,49289.0,32711.0,106.79,3.2,여성가족부,준정부기관(위탁집행형)
한국체육산업개발(주),2016,59369.0,32469.0,231.6,3.0,문화체육관광부,기타공공기관
한국체육산업개발(주),2017,58897.0,31727.0,231.74,3.0,문화체육관광부,기타공공기관
한국체육산업개발(주),2018,60889.0,33283.0,223.74,3.0,문화체육관광부,기타공공기관
한국체육산업개발(주),2019,60924.0,33927.0,238.25,3.0,문화체육관광부,기타공공기관
한국체육산업개발(주),2020,61495.0,35449.0,233.39,3.0,문화체육관광부,기타공공기관
한국체육산업개발(주),2021,57198.0,35732.0,235.8,3.0,문화체육관광부,기타공공기관
여수광양항만공사,2016,76618.0,31214.0,57.0,3.5,해양수산부,공기업(준시장형)
여수광양항만공사,2017,78075.0,29364.0,66.0,3.5,해양수산부,공기업(준시장형)
여수광양항만공사,2018,75658.0,29611.0,70.0,3.5,해양수산부,공기업(준시장형)
여수광양항만공사,2019,77317.0,29785.0,75.0,3.5,해양수산부,공기업(준시장형)
여수광양항만공사,2020,80714.0,37057.0,79.0,3.5,해양수산부,공기업(준시장형)
여수광양항만공사,2021,76242.0,37417.0,88.0,3.5,해양수산부,공기업(준시장형)
한국투자공사,2016,105428.0,34910.0,53.0,3.7,기획재정부,기타공공기관
한국투자공사,2017,111029.0,40145.0,57.0,3.7,기획재정부,기타공공기관
한국투자공사,2018,105948.0,37506.0,64.0,3.7,기획재정부,기타공공기관
한국투자공사,2019,110924.0,40132.0,70.0,3.7,기획재정부,기타공공기관
한국투자공사,2020,114235.0,43371.0,80.0,3.7,기획재정부,기타공공기관
한국투자공사,2021,81814.0,35214.0,92.0,3.7,기획재정부,기타공공기관
한국표준과학연구원,2016,91722.0,43293.0,195.6,3.9,과학기술정보통신부,기타공공기관
한국표준과학연구원,2017,91998.0,46791.0,204.12,3.9,과학기술정보통신부,기타공공기관
한국표준과학연구원,2018,95525.0,42819.0,209.28,3.9,과학기술정보통신부,기타공공기관
한국표준과학연구원,2019,97825.0,49074.0,196.25,3.9,과학기술정보통신부,기타공공기관
한국표준과학연구원,2020,99209.0,47896.0,189.91,3.9,과학기술정보통신부,기타공공기관
한국표준과학연구원,2021,86545.0,43793.0,189.91,3.9,과학기술정보통신부,기타공공기관
한국학중앙연구원,2016,,,,3.7,교육부,기타공공기관
한국학중앙연구원,2017,64093.0,27552.0,141.0,3.7,교육부,기타공공기관
한국학중앙연구원,2018,,,,3.7,교육부,기타공공기관
한국학중앙연구원,2019,,,,3.7,교육부,기타공공기관
한국학중앙연구원,2020,66930.0,27982.0,138.0,3.7,교육부,기타공공기관
한국학중앙연구원,2021,,,,3.7,교육부,기타공공기관
한국한의학연구원,2016,72169.0,39837.0,107.0,3.4,과학기술정보통신부,기타공공기관
한국한의학연구원,2017,77844.0,40990.0,118.0,3.4,과학기술정보통신부,기타공공기관
한국한의학연구원,2018,81264.0,42186.0,104.0,3.4,과학기술정보통신부,기타공공기관
한국한의학연구원,2019,73935.0,42902.0,108.0,3.4,과학기술정보통신부,기타공공기관
한국한의학연구원,2020,74678.0,42902.0,114.0,3.4,과학기술정보통신부,기타공공기관
한국한의학연구원,2021,74678.0,42902.0,114.0,3.4,과학기술정보통신부,기타공공기관
한국항공우주연구원,2016,86443.0,35440.0,149.0,4.0,과학기술정보통신부,기타공공기관
한국항공우주연구원,2017,96621.0,36514.0,162.0,4.0,과학기술정보통신부,기타공공기관
한국항공우주연구원,2018,96509.0,37214.0,155.0,4.0,과학기술정보통신부,기타공공기관
한국항공우주연구원,2019,94494.0,37514.0,158.0,4.0,과학기술정보통신부,기타공공기관
한국항공우주연구원,2020,92213.0,37913.0,167.0,4.0,과학기술정보통신부,기타공공기관
한국항공우주연구원,2021,91852.0,37663.0,167.0,4.0,과학기술정보통신부,기타공공기관
한국해양수산개발원,2016,76353.0,32340.0,150.0,3.4,국무조정실,기타공공기관
한국해양수산개발원,2017,75718.0,33875.0,146.0,3.4,국무조정실,기타공공기관
한국해양수산개발원,2018,67676.0,35342.0,121.0,3.4,국무조정실,기타공공기관
한국해양수산개발원,2019,67227.0,35343.0,124.0,3.4,국무조정실,기타공공기관
한국해양수산개발원,2020,69258.0,35823.0,135.0,3.4,국무조정실,기타공공기관
한국해양수산개발원,2021,68273.0,35823.0,128.0,3.4,국무조정실,기타공공기관
한국해양수산연수원,2016,60900.0,24547.0,136.13,2.9,해양수산부,준정부기관(위탁집행형)
한국해양수산연수원,2017,62029.0,24869.0,136.75,2.9,해양수산부,준정부기관(위탁집행형)
한국해양수산연수원,2018,64138.0,26089.0,142.95,2.9,해양수산부,준정부기관(위탁집행형)
한국해양수산연수원,2019,65265.0,27040.0,127.35,2.9,해양수산부,준정부기관(위탁집행형)
한국해양수산연수원,2020,66014.0,27676.0,117.91,2.9,해양수산부,준정부기관(위탁집행형)
한국해양수산연수원,2021,66329.0,27920.0,129.91,2.9,해양수산부,준정부기관(위탁집행형)
한국해양과학기술원,2016,84255.0,35314.0,175.0,3.3,해양수산부,기타공공기관
한국해양과학기술원,2017,85274.0,37097.0,179.0,3.3,해양수산부,기타공공기관
한국해양과학기술원,2018,88441.0,38598.0,183.0,3.3,해양수산부,기타공공기관
한국해양과학기술원,2019,85380.0,38598.0,188.0,3.3,해양수산부,기타공공기관
한국해양과학기술원,2020,86018.0,38928.0,175.0,3.3,해양수산부,기타공공기관
한국해양과학기술원,2021,86018.0,38928.0,175.0,3.3,해양수산부,기타공공기관
한국행정연구원,2016,63785.0,25224.0,111.0,2.7,국무조정실,기타공공기관
한국행정연구원,2017,65607.0,25956.0,120.0,2.7,국무조정실,기타공공기관
한국행정연구원,2018,57467.0,26508.0,88.0,2.7,국무조정실,기타공공기관
한국행정연구원,2019,58907.0,26892.0,98.0,2.7,국무조정실,기타공공기관
한국행정연구원,2020,61312.0,27516.0,102.0,2.7,국무조정실,기타공공기관
한국행정연구원,2021,62478.0,27756.0,101.0,2.7,국무조정실,기타공공기관
한국형사·법무정책연구원,2016,61912.0,28850.0,0.0,,국무조정실,기타공공기관
한국형사·법무정책연구원,2017,64841.0,28560.0,132.0,,국무조정실,기타공공기관
한국형사·법무정책연구원,2018,64385.0,28560.0,138.0,,국무조정실,기타공공기관
한국형사·법무정책연구원,2019,65268.0,28802.0,144.0,,국무조정실,기타공공기관
한국형사·법무정책연구원,2020,63774.0,31700.0,146.0,,국무조정실,기타공공기관
한국형사·법무정책연구원,2021,69598.0,32570.0,150.0,,국무조정실,기타공공기관
한국화학연구원,2016,90758.0,39133.0,200.36,3.7,과학기술정보통신부,기타공공기관
한국화학연구원,2017,94284.0,40228.0,201.96,3.7,과학기술정보통신부,기타공공기관
한국화학연구원,2018,98141.0,41465.0,204.65,3.7,과학기술정보통신부,기타공공기관
한국화학연구원,2019,102144.0,42211.0,205.86,3.7,과학기술정보통신부,기타공공기관
한국화학연구원,2020,103486.0,42844.0,193.48,3.7,과학기술정보통신부,기타공공기관
한국화학연구원,2021,83048.0,42929.0,182.56,3.7,과학기술정보통신부,기타공공기관
한국환경연구원,2016,73727.0,35094.0,120.0,3.5,국무조정실,기타공공기관
한국환경연구원,2017,73696.0,36574.0,126.0,3.5,국무조정실,기타공공기관
한국환경연구원,2018,75869.0,36574.0,135.0,3.5,국무조정실,기타공공기관
한국환경연구원,2019,74572.0,36574.0,144.0,3.5,국무조정실,기타공공기관
한국환경연구원,2020,80920.0,36935.0,152.0,3.5,국무조정실,기타공공기관
한국환경연구원,2021,75923.0,36985.0,152.0,3.5,국무조정실,기타공공기관
한전KPS(주),2016,81826.0,35370.0,187.0,3.8,산업통상자원부,공기업(준시장형)
한전KPS(주),2017,79862.0,35962.0,190.0,3.8,산업통상자원부,공기업(준시장형)
한전KPS(주),2018,74216.0,37066.0,186.0,3.8,산업통상자원부,공기업(준시장형)
한전KPS(주),2019,72827.0,38087.0,192.0,3.8,산업통상자원부,공기업(준시장형)
한전KPS(주),2020,78741.0,40306.0,179.0,3.8,산업통상자원부,공기업(준시장형)
한전KPS(주),2021,78457.0,40633.0,191.0,3.8,산업통상자원부,공기업(준시장형)
한전KDN,2016,76495.0,30506.0,182.0,3.3,산업통상자원부,공기업(준시장형)
한전KDN,2017,76097.0,30390.0,181.0,3.3,산업통상자원부,공기업(준시장형)
한전KDN,2018,71858.0,31325.0,178.0,3.3,산업통상자원부,공기업(준시장형)
한전KDN,2019,73390.0,31591.0,180.0,3.3,산업통상자원부,공기업(준시장형)
한전KDN,2020,74158.0,32724.0,171.0,3.3,산업통상자원부,공기업(준시장형)
한전KDN,2021,74825.0,32978.0,168.0,3.3,산업통상자원부,공기업(준시장형)
코레일관광개발(주),2016,33240.0,21612.0,78.0,2.5,국토교통부,기타공공기관
코레일관광개발(주),2017,33535.0,21612.0,80.0,2.5,국토교통부,기타공공기관
코레일관광개발(주),2018,33983.0,22260.0,88.0,2.5,국토교통부,기타공공기관
코레일관광개발(주),2019,35415.0,24316.0,84.0,2.5,국토교통부,기타공공기관
코레일관광개발(주),2020,33407.0,25304.0,95.0,2.5,국토교통부,기타공공기관
코레일관광개발(주),2021,34041.0,25782.0,107.0,2.5,국토교통부,기타공공기관
대한장애인체육회,2016,54503.0,37069.0,88.0,2.3,문화체육관광부,기타공공기관
대한장애인체육회,2017,56426.0,38332.0,98.0,2.3,문화체육관광부,기타공공기관
대한장애인체육회,2018,58678.0,38382.0,102.0,2.3,문화체육관광부,기타공공기관
대한장애인체육회,2019,58361.0,38947.0,105.0,2.3,문화체육관광부,기타공공기관
대한장애인체육회,2020,59589.0,39842.0,107.0,2.3,문화체육관광부,기타공공기관
대한장애인체육회,2021,59376.0,40135.0,119.0,2.3,문화체육관광부,기타공공기관
국토교통과학기술진흥원,2016,78801.0,29141.0,158.0,3.3,국토교통부,준정부기관(위탁집행형)
국토교통과학기술진흥원,2017,80381.0,28348.0,173.0,3.3,국토교통부,준정부기관(위탁집행형)
국토교통과학기술진흥원,2018,80862.0,29255.0,178.0,3.3,국토교통부,준정부기관(위탁집행형)
국토교통과학기술진흥원,2019,80847.0,30498.0,184.0,3.3,국토교통부,준정부기관(위탁집행형)
국토교통과학기술진흥원,2020,83293.0,31253.0,192.0,3.3,국토교통부,준정부기관(위탁집행형)
국토교통과학기술진흥원,2021,81027.0,31253.0,204.0,3.3,국토교통부,준정부기관(위탁집행형)
한국문화예술교육진흥원,2016,41231.0,25228.0,61.0,2.5,문화체육관광부,기타공공기관
한국문화예술교육진흥원,2017,41669.0,26786.0,67.0,2.5,문화체육관광부,기타공공기관
한국문화예술교육진흥원,2018,45207.0,27046.0,79.0,2.5,문화체육관광부,기타공공기관
한국문화예술교육진흥원,2019,49364.0,27242.0,90.0,2.5,문화체육관광부,기타공공기관
한국문화예술교육진흥원,2020,50141.0,27454.0,90.0,2.5,문화체육관광부,기타공공기관
한국문화예술교육진흥원,2021,42129.0,27640.0,91.0,2.5,문화체육관광부,기타공공기관
한국고용정보원,2016,60927.0,36486.0,106.68,3.7,고용노동부,준정부기관(위탁집행형)
한국고용정보원,2017,61780.0,37743.0,103.92,3.7,고용노동부,준정부기관(위탁집행형)
한국고용정보원,2018,61452.0,38394.0,98.16,3.7,고용노동부,준정부기관(위탁집행형)
한국고용정보원,2019,61342.0,37817.0,88.0,3.7,고용노동부,준정부기관(위탁집행형)
한국고용정보원,2020,60819.0,39486.0,98.0,3.7,고용노동부,준정부기관(위탁집행형)
한국고용정보원,2021,63186.0,39486.0,110.0,3.7,고용노동부,준정부기관(위탁집행형)
코레일네트웍스(주),2016,44691.0,26872.0,111.0,2.5,국토교통부,기타공공기관
코레일네트웍스(주),2017,48107.0,25528.0,97.0,2.5,국토교통부,기타공공기관
코레일네트웍스(주),2018,49061.0,28019.0,98.0,2.5,국토교통부,기타공공기관
코레일네트웍스(주),2019,49978.0,30297.0,110.0,2.5,국토교통부,기타공공기관
코레일네트웍스(주),2020,45574.0,32402.0,112.0,2.5,국토교통부,기타공공기관
코레일네트웍스(주),2021,46440.0,32728.0,124.0,2.5,국토교통부,기타공공기관
한국어촌어항공단,2016,55341.0,29480.0,93.0,2.8,해양수산부,기타공공기관
한국어촌어항공단,2017,58369.0,27266.0,101.0,2.8,해양수산부,기타공공기관
한국어촌어항공단,2018,53102.0,28166.0,78.0,2.8,해양수산부,기타공공기관
한국어촌어항공단,2019,51941.0,28166.0,78.0,2.8,해양수산부,기타공공기관
한국어촌어항공단,2020,48765.0,28941.0,71.0,2.8,해양수산부,기타공공기관
한국어촌어항공단,2021,51471.0,29188.0,83.0,2.8,해양수산부,기타공공기관
한국특허정보원,2016,54053.0,34635.0,109.0,2.8,특허청,기타공공기관
한국특허정보원,2017,53910.0,35680.0,107.0,2.8,특허청,기타공공기관
한국특허정보원,2018,55558.0,35867.0,125.0,2.8,특허청,기타공공기관
한국특허정보원,2019,54785.0,36637.0,122.0,2.8,특허청,기타공공기관
한국특허정보원,2020,54482.0,36962.0,116.0,2.8,특허청,기타공공기관
한국특허정보원,2021,53908.0,36945.0,127.0,2.8,특허청,기타공공기관
국립박물관문화재단,2016,,22268.0,,2.6,문화체육관광부,기타공공기관
국립박물관문화재단,2017,45765.0,,73.0,2.6,문화체육관광부,기타공공기관
국립박물관문화재단,2018,,23382.0,,2.6,문화체육관광부,기타공공기관
국립박물관문화재단,2019,,,,2.6,문화체육관광부,기타공공기관
국립박물관문화재단,2020,48515.0,,88.0,2.6,문화체육관광부,기타공공기관
국립박물관문화재단,2021,,24223.0,,2.6,문화체육관광부,기타공공기관
국방과학연구소,2016,89942.0,42240.0,202.92,3.9,방위사업청,기타공공기관
국방과학연구소,2017,94761.0,44665.0,200.64,3.9,방위사업청,기타공공기관
국방과학연구소,2018,95958.0,45013.0,189.96,3.9,방위사업청,기타공공기관
국방과학연구소,2019,95822.0,46082.0,183.84,3.9,방위사업청,기타공공기관
국방과학연구소,2020,98070.0,47819.0,189.86,3.9,방위사업청,기타공공기관
국방과학연구소,2021,98070.0,48222.0,189.86,3.9,방위사업청,기타공공기관
국방기술품질원,2016,84192.0,41946.0,213.0,3.3,방위사업청,기타공공기관
국방기술품질원,2017,84080.0,42098.0,214.0,3.3,방위사업청,기타공공기관
국방기술품질원,2018,85047.0,42098.0,210.0,3.3,방위사업청,기타공공기관
국방기술품질원,2019,85440.0,42944.0,182.0,3.3,방위사업청,기타공공기관
국방기술품질원,2020,84604.0,44307.0,167.0,3.3,방위사업청,기타공공기관
국방기술품질원,2021,88139.0,44672.0,179.0,3.3,방위사업청,기타공공기관
한국발명진흥회,2016,60876.0,35385.0,132.0,3.4,특허청,기타공공기관
한국발명진흥회,2017,63099.0,36756.0,144.0,3.4,특허청,기타공공기관
한국발명진흥회,2018,65240.0,38635.0,138.0,3.4,특허청,기타공공기관
한국발명진흥회,2019,65300.0,38596.0,150.0,3.4,특허청,기타공공기관
한국발명진흥회,2020,66694.0,39369.0,152.0,3.4,특허청,기타공공기관
한국발명진흥회,2021,66005.0,39369.0,163.0,3.4,특허청,기타공공기관
(재)우체국금융개발원,2016,59314.0,32767.0,142.0,2.5,과학기술정보통신부,준정부기관(위탁집행형)
(재)우체국금융개발원,2017,58785.0,34909.0,139.0,2.5,과학기술정보통신부,준정부기관(위탁집행형)
(재)우체국금융개발원,2018,57134.0,28929.0,120.0,2.5,과학기술정보통신부,준정부기관(위탁집행형)
(재)우체국금융개발원,2019,52712.0,34036.0,123.0,2.5,과학기술정보통신부,준정부기관(위탁집행형)
(재)우체국금융개발원,2020,53822.0,33427.0,133.0,2.5,과학기술정보통신부,준정부기관(위탁집행형)
(재)우체국금융개발원,2021,54306.0,33724.0,145.0,2.5,과학기술정보통신부,준정부기관(위탁집행형)
그랜드코리아레저(주),2016,64700.0,34965.0,113.0,3.2,문화체육관광부,공기업(준시장형)
그랜드코리아레저(주),2017,66466.0,36167.0,122.0,3.2,문화체육관광부,공기업(준시장형)
그랜드코리아레저(주),2018,63542.0,37090.0,130.0,3.2,문화체육관광부,공기업(준시장형)
그랜드코리아레저(주),2019,65053.0,38106.0,128.0,3.2,문화체육관광부,공기업(준시장형)
그랜드코리아레저(주),2020,68587.0,39006.0,140.0,3.2,문화체육관광부,공기업(준시장형)
그랜드코리아레저(주),2021,68262.0,39397.0,152.0,3.2,문화체육관광부,공기업(준시장형)
동북아역사재단,2016,59574.0,25912.0,91.92,2.1,교육부,기타공공기관
동북아역사재단,2017,65009.0,29469.0,106.2,2.1,교육부,기타공공기관
동북아역사재단,2018,66917.0,22943.0,113.28,2.1,교육부,기타공공기관
동북아역사재단,2019,66671.0,22692.0,120.0,2.1,교육부,기타공공기관
동북아역사재단,2020,67442.0,25250.0,121.4,2.1,교육부,기타공공기관
동북아역사재단,2021,67751.0,25629.0,126.0,2.1,교육부,기타공공기관
울산항만공사,2016,70646.0,33925.0,135.6,2.9,해양수산부,공기업(준시장형)
울산항만공사,2017,65797.0,40921.0,78.29,2.9,해양수산부,공기업(준시장형)
울산항만공사,2018,67599.0,40921.0,85.17,2.9,해양수산부,공기업(준시장형)
울산항만공사,2019,71552.0,41177.0,95.1,2.9,해양수산부,공기업(준시장형)
울산항만공사,2020,73578.0,42398.0,99.0,2.9,해양수산부,공기업(준시장형)
울산항만공사,2021,73096.0,42732.0,107.0,2.9,해양수산부,공기업(준시장형)
전략물자관리원,2016,50333.0,33707.0,64.0,3.8,산업통상자원부,기타공공기관
전략물자관리원,2017,50710.0,32050.0,69.0,3.8,산업통상자원부,기타공공기관
전략물자관리원,2018,50718.0,30899.0,78.0,3.8,산업통상자원부,기타공공기관
전략물자관리원,2019,51418.0,30675.0,77.0,3.8,산업통상자원부,기타공공기관
전략물자관리원,2020,53482.0,30919.0,68.0,3.8,산업통상자원부,기타공공기관
전략물자관리원,2021,50843.0,30919.0,80.0,3.8,산업통상자원부,기타공공기관
(재)우체국시설관리단,2016,54884.0,30968.0,103.0,,과학기술정보통신부,기타공공기관
(재)우체국시설관리단,2017,55612.0,33484.0,103.0,,과학기술정보통신부,기타공공기관
(재)우체국시설관리단,2018,57416.0,34682.0,99.0,,과학기술정보통신부,기타공공기관
(재)우체국시설관리단,2019,60429.0,34068.0,113.0,,과학기술정보통신부,기타공공기관
(재)우체국시설관리단,2020,62041.0,34905.0,112.0,,과학기술정보통신부,기타공공기관
(재)우체국시설관리단,2021,61593.0,34103.0,124.0,,과학기술정보통신부,기타공공기관
한국원자력환경공단,2016,80863.0,31481.0,145.0,3.6,산업통상자원부,준정부기관(위탁집행형)
한국원자력환경공단,2017,81025.0,37526.0,145.0,3.6,산업통상자원부,준정부기관(위탁집행형)
한국원자력환경공단,2018,79621.0,38653.0,143.0,3.6,산업통상자원부,준정부기관(위탁집행형)
한국원자력환경공단,2019,78997.0,38469.0,140.0,3.6,산업통상자원부,준정부기관(위탁집행형)
한국원자력환경공단,2020,79820.0,38199.0,136.0,3.6,산업통상자원부,준정부기관(위탁집행형)
한국원자력환경공단,2021,82142.0,39446.0,136.0,3.6,산업통상자원부,준정부기관(위탁집행형)
한국항로표지기술원,2016,57902.0,28790.0,104.0,2.5,해양수산부,기타공공기관
한국항로표지기술원,2017,59106.0,29082.0,103.0,2.5,해양수산부,기타공공기관
한국항로표지기술원,2018,60020.0,30623.0,123.0,2.5,해양수산부,기타공공기관
한국항로표지기술원,2019,59070.0,35717.0,115.0,2.5,해양수산부,기타공공기관
한국항로표지기술원,2020,58741.0,31443.0,107.0,2.5,해양수산부,기타공공기관
한국항로표지기술원,2021,58400.0,31714.0,117.0,2.5,해양수산부,기타공공기관
해양수산과학기술진흥원,2016,,,,2.5,해양수산부,준정부기관(위탁집행형)
해양수산과학기술진흥원,2017,72057.0,30207.0,73.0,2.5,해양수산부,준정부기관(위탁집행형)
해양수산과학기술진흥원,2018,,,,2.5,해양수산부,준정부기관(위탁집행형)
해양수산과학기술진흥원,2019,,,,2.5,해양수산부,준정부기관(위탁집행형)
해양수산과학기술진흥원,2020,72664.0,30207.0,80.0,2.5,해양수산부,준정부기관(위탁집행형)
해양수산과학기술진흥원,2021,,,,2.5,해양수산부,준정부기관(위탁집행형)
정부법무공단,2016,81825.0,25552.0,68.0,2.6,법무부,기타공공기관
정부법무공단,2017,84457.0,26377.0,79.0,2.6,법무부,기타공공기관
정부법무공단,2018,89372.0,27150.0,86.0,2.6,법무부,기타공공기관
정부법무공단,2019,92988.0,27781.0,92.0,2.6,법무부,기타공공기관
정부법무공단,2020,94075.0,28870.0,101.0,2.6,법무부,기타공공기관
정부법무공단,2021,95670.0,29794.0,101.0,2.6,법무부,기타공공기관
한국사회복지협의회,2016,44789.0,26979.0,140.0,2.4,보건복지부,기타공공기관
한국사회복지협의회,2017,44213.0,28245.0,93.0,2.4,보건복지부,기타공공기관
한국사회복지협의회,2018,45541.0,29670.0,107.0,2.4,보건복지부,기타공공기관
한국사회복지협의회,2019,45616.0,30497.0,107.0,2.4,보건복지부,기타공공기관
한국사회복지협의회,2020,48671.0,34697.0,115.0,2.4,보건복지부,기타공공기관
한국사회복지협의회,2021,50867.0,35809.0,126.0,2.4,보건복지부,기타공공기관
한국노인인력개발원,2016,49237.0,30481.0,76.8,2.5,보건복지부,준정부기관(위탁집행형)
한국노인인력개발원,2017,50833.0,30635.0,83.88,2.5,보건복지부,준정부기관(위탁집행형)
한국노인인력개발원,2018,52468.0,31903.0,82.44,2.5,보건복지부,준정부기관(위탁집행형)
한국노인인력개발원,2019,52040.0,32694.0,86.4,2.5,보건복지부,준정부기관(위탁집행형)
한국노인인력개발원,2020,53283.0,33615.0,89.01,2.5,보건복지부,준정부기관(위탁집행형)
한국노인인력개발원,2021,53289.0,34009.0,89.95,2.5,보건복지부,준정부기관(위탁집행형)
한국국제보건의료재단,2016,47958.0,27011.0,52.0,1.8,보건복지부,기타공공기관
한국국제보건의료재단,2017,48372.0,27011.0,53.0,1.8,보건복지부,기타공공기관
한국국제보건의료재단,2018,48375.0,25838.0,59.0,1.8,보건복지부,기타공공기관
한국국제보건의료재단,2019,50311.0,25838.0,61.0,1.8,보건복지부,기타공공기관
한국국제보건의료재단,2020,53112.0,33286.0,67.0,1.8,보건복지부,기타공공기관
한국국제보건의료재단,2021,54582.0,33584.0,79.0,1.8,보건복지부,기타공공기관
한국재료연구원,2016,97378.0,42949.0,179.0,4.4,과학기술정보통신부,기타공공기관
한국재료연구원,2017,99545.0,44467.0,176.0,4.4,과학기술정보통신부,기타공공기관
한국재료연구원,2018,101921.0,45470.0,148.0,4.4,과학기술정보통신부,기타공공기관
